Datetime,Event,Actual,Forecast,Deviation
2025-06-06 12:30:00,NFP,139000.0,126000.0,13000.0
2025-06-11 12:30:00,CPI,0.1,0.2,-0.1
2025-06-11 12:30:00,CPI,2.4,2.5,-0.10000000000000009
2025-06-11 12:30:00,CPI,0.1,0.3,-0.19999999999999998
2025-06-12 12:30:00,PPI,0.1,0.2,-0.1
2025-06-12 12:30:00,Jobless,248000.0,242000.0,6000.0
2025-06-17 12:30:00,Retail,-0.3,0.2,-0.5
2025-06-17 12:30:00,Retail,-0.9,-0.5,-0.4
2025-06-18 12:30:00,Jobless,245000.0,246000.0,-1000.0
2025-06-18 18:00:00,FedRate,4.5,4.5,0.0
2025-06-26 12:30:00,GDP,-0.5,-0.2,-0.3
2025-06-26 12:30:00,Jobless,236000.0,244000.0,-8000.0
2025-07-01 14:00:00,ISM,49.0,48.8,0.20000000000000284
2025-07-02 12:15:00,ADP,-33000.0,99000.0,-132000.0
2025-07-03 12:30:00,NFP,147000.0,111000.0,36000.0
2025-07-03 12:30:00,Earnings,0.2,0.3,-0.09999999999999998
2025-07-03 12:30:00,Jobless,233000.0,240000.0,-7000.0
2025-07-10 12:30:00,Jobless,227000.0,236000.0,-9000.0
2025-07-15 12:30:00,CPI,0.3,0.3,0.0
2025-07-15 12:30:00,CPI,0.2,0.3,-0.09999999999999998
2025-07-15 12:30:00,CPI,2.7,2.6,0.10000000000000009
2025-07-16 12:30:00,PPI,0.0,0.2,-0.2
2025-07-17 12:30:00,Jobless,221000.0,233000.0,-12000.0
2025-07-17 12:30:00,Retail,0.5,0.3,0.2
2025-07-17 12:30:00,Retail,0.6,0.1,0.5
2025-07-24 12:30:00,Jobless,217000.0,227000.0,-10000.0
2025-07-30 12:15:00,ADP,104000.0,77000.0,27000.0
2025-07-30 12:30:00,GDP,3.0,2.5,0.5
2025-07-30 18:00:00,FedRate,4.5,4.5,0.0
2025-07-31 12:30:00,Jobless,218000.0,222000.0,-4000.0
2025-08-01 12:30:00,Earnings,0.3,0.3,0.0
2025-08-01 12:30:00,NFP,73000.0,106000.0,-33000.0
2025-08-01 14:00:00,ISM,48.0,49.5,-1.5
2025-08-07 12:30:00,Jobless,226000.0,221000.0,5000.0
2025-08-12 12:30:00,CPI,0.2,0.2,0.0
2025-08-12 12:30:00,CPI,0.3,0.3,0.0
2025-08-12 12:30:00,CPI,2.7,2.8,-0.09999999999999964
2025-08-14 12:30:00,Jobless,224000.0,225000.0,-1000.0
2025-08-14 12:30:00,PPI,0.9,0.2,0.7
2025-08-15 12:30:00,Retail,0.3,0.3,0.0
2025-08-15 12:30:00,Retail,0.5,0.6,-0.09999999999999998
2025-08-21 12:30:00,Jobless,235000.0,226000.0,9000.0
2025-08-28 12:30:00,GDP,3.3,3.0,0.2999999999999998
2025-08-28 12:30:00,Jobless,229000.0,231000.0,-2000.0
2025-09-02 14:00:00,ISM,48.7,49.0,-0.29999999999999716
2025-09-04 12:15:00,ADP,54000.0,73000.0,-19000.0
2025-09-04 12:30:00,Jobless,237000.0,230000.0,7000.0
2025-09-05 12:30:00,Earnings,0.3,0.3,0.0
2025-09-05 12:30:00,NFP,22000.0,75000.0,-53000.0
2025-09-10 12:30:00,PPI,-0.1,0.3,-0.4
2025-09-11 12:30:00,Jobless,263000.0,235000.0,28000.0
2025-09-11 12:30:00,CPI,2.9,2.9,0.0
2025-09-11 12:30:00,CPI,0.3,0.3,0.0
2025-09-11 12:30:00,CPI,0.4,0.3,0.10000000000000003
2025-09-16 12:30:00,Retail,0.7,0.4,0.29999999999999993
2025-09-16 12:30:00,Retail,0.6,0.2,0.39999999999999997
2025-09-17 18:00:00,FedRate,4.25,4.25,0.0
2025-09-18 12:30:00,Jobless,231000.0,241000.0,-10000.0
2025-09-25 12:30:00,GDP,3.8,3.3,0.5
2025-09-25 12:30:00,Jobless,218000.0,233000.0,-15000.0
2025-10-01 12:15:00,ADP,-32000.0,52000.0,-84000.0
2025-10-01 14:00:00,ISM,49.1,49.0,0.10000000000000142
2025-10-24 12:30:00,CPI,0.3,0.4,-0.10000000000000003
2025-10-24 12:30:00,CPI,0.2,0.3,-0.09999999999999998
2025-10-24 12:30:00,CPI,3.0,3.1,-0.10000000000000009
2025-10-29 18:00:00,FedRate,4.0,4.0,0.0
2025-11-03 15:00:00,ISM,48.7,49.4,-0.6999999999999957
2025-11-05 13:15:00,ADP,42000.0,32000.0,10000.0
2025-11-18 08:10:00,Jobless,232000.0,223000.0,9000.0
2025-11-20 13:24:00,Jobless,224000.0,223000.0,1000.0
2025-11-20 13:25:00,Jobless,235000.0,227000.0,8000.0
2025-11-20 13:26:00,Jobless,220000.0,,
2025-11-20 13:27:00,Jobless,220000.0,,
2025-11-20 13:28:00,Jobless,229000.0,,
2025-11-20 13:29:00,Jobless,228000.0,,
2025-11-20 13:30:00,Earnings,0.2,0.3,-0.09999999999999998
2025-11-20 13:30:00,NFP,119000.0,53000.0,66000.0
2025-11-20 13:30:00,Jobless,220000.0,,
2025-11-25 13:30:00,PPI,0.3,0.3,0.0
2025-11-25 13:30:00,Retail,0.2,0.4,-0.2
2025-11-25 13:30:00,Retail,0.3,0.3,0.0
2025-11-26 13:30:00,Jobless,216000.0,226000.0,-10000.0
2025-12-01 15:00:00,ISM,48.2,49.0,-0.7999999999999972
2025-12-03 13:15:00,ADP,-32000.0,5000.0,-37000.0
2025-12-04 13:30:00,Jobless,191000.0,219000.0,-28000.0
2025-12-10 19:00:00,FedRate,3.75,3.75,0.0
2025-12-11 13:30:00,Jobless,236000.0,220000.0,16000.0
2025-12-16 13:29:00,NFP,-105000.0,,
2025-12-16 13:29:00,Earnings,0.4,,
2025-12-16 13:30:00,Earnings,0.1,0.3,-0.19999999999999998
2025-12-16 13:30:00,NFP,64000.0,51000.0,13000.0
2025-12-16 13:30:00,Retail,0.4,0.2,0.2
2025-12-16 13:30:00,Retail,0.0,0.1,-0.1
2025-12-18 13:30:00,CPI,2.7,3.1,-0.3999999999999999
2025-12-18 13:30:00,Jobless,224000.0,224000.0,0.0
2025-12-23 13:30:00,GDP,4.3,3.3,1.0
2025-12-24 13:30:00,Jobless,214000.0,224000.0,-10000.0
2025-12-31 13:30:00,Jobless,199000.0,219000.0,-20000.0
